Scenario,Class,SubClass,Resource,Model,FIPS Code,Price Offered,Production,Production Unit
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06029,48,1083.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06029,48,1205,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06031,48,5703.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06031,48,5984,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06031,48,6653.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06039,48,88.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06039,48,92.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06039,48,102.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06047,48,3243.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06047,48,3403.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06047,48,3784.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06053,48,152.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06053,48,159.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06053,48,177.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06065,48,1081,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06065,48,1134.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06065,48,1261.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06079,48,39.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06079,48,41,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06079,48,45.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06083,48,121.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06083,48,127.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06083,48,141.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06099,48,90.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06099,48,95.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06099,48,105.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06107,48,633.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06107,48,664.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06107,48,738.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12005,48,37.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12005,48,39.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12005,48,43.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12013,48,321.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12013,48,337.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12013,48,375.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12033,48,524.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12033,48,549.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12033,48,611.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12039,48,320.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12039,48,336.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12039,48,374.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12045,48,11.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12045,48,12.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12045,48,13.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12047,48,12.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12047,48,13.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12047,48,15,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12059,48,247.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12059,48,259.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12059,48,288.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12063,48,1595.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12063,48,1673.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12063,48,1861.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12065,48,79.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12065,48,83.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12065,48,92.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12067,48,83.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12067,48,87.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12067,48,97.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12073,48,21,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12073,48,22,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12073,48,24.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12075,48,27,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12075,48,28.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12075,48,31.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12077,48,46.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12077,48,49.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12077,48,54.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12079,48,178.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12079,48,187.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12079,48,208.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12083,48,75.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12083,48,79.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12083,48,88.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12091,48,253.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12091,48,266.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12091,48,296.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12113,48,811.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12113,48,851,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12113,48,946.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12121,48,29.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12121,48,30.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12121,48,34.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12131,48,280.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12131,48,294.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12131,48,327,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12133,48,280.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12133,48,294.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,12133,48,327.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13001,48,1466.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13001,48,1538.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13001,48,1711.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13003,48,1039.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13003,48,1090.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13003,48,1213,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13005,48,1040.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13005,48,1091.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13005,48,1214.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13007,48,1476.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13007,48,1549.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13007,48,1722.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13009,48,11.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13009,48,12.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13009,48,13.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13015,48,124.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13015,48,130.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13015,48,144.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13017,48,758.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13017,48,795.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13017,48,884.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13019,48,2040.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13019,48,2141.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13019,48,2380.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13021,48,26.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13021,48,27.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13021,48,30.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13023,48,695.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13023,48,729.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13023,48,811.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13025,48,40.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13025,48,42.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13025,48,47.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13027,48,2885.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13027,48,3028,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13027,48,3366.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13029,48,129.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13029,48,135.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13029,48,150.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13031,48,2648.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13031,48,2779.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13031,48,3090.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13033,48,2233,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13033,48,2343,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13033,48,2605.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13037,48,1115.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13037,48,1170.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13037,48,1301.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13043,48,859.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13043,48,901.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13043,48,1002.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13049,48,15.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13049,48,16.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13049,48,18.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13053,48,22.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13053,48,23.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13053,48,26.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13055,48,30.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13055,48,32.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13055,48,35.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13061,48,462.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13061,48,485.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13061,48,540,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13065,48,63.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13065,48,66.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13065,48,73.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13069,48,2573.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13069,48,2700.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13069,48,3002.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13071,48,4162.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13071,48,4367.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13071,48,4856.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13075,48,1356.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13075,48,1423.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13075,48,1582.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13079,48,97.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13079,48,102.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13079,48,113.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13081,48,2670.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13081,48,2801.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13081,48,3115.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13087,48,2506.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13087,48,2630.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13087,48,2924.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13091,48,1301.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13091,48,1365.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13091,48,1518.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13093,48,4723.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13093,48,4956.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13093,48,5511.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13095,48,327.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13095,48,343.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13095,48,381.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13099,48,2441,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13099,48,2561.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13099,48,2847.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13101,48,43.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13101,48,45.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13101,48,50.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13103,48,526.2,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13103,48,552.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13103,48,613.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13105,48,14.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13105,48,14.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13105,48,16.4,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13107,48,1034.8,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13107,48,1085.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13107,48,1207.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13109,48,381.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13109,48,400.5,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13109,48,445.3,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13115,48,168.7,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13115,48,177.1,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13115,48,196.9,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13125,48,169.6,dt
emerging,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13125,48,177.9,dt
